ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12713474,JF259779,05/26/2022 10:30:00 AM,063XX N NORTHWEST HWY,1120,DECEPTIVE PRACTICE,FORGERY,GOVERNMENT BUILDING / PROPERTY,False,False,1612,16.0,41.0,10.0,10,1127771.0,1941618.0,2022,11/12/2022 03:46:21 PM,41.996118511,-87.805351975,"(41.996118511, -87.805351975)"
12723411,JF271778,06/05/2022 12:01:00 AM,065XX S WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,726,7.0,15.0,67.0,05,1164811.0,1861284.0,2022,11/12/2022 03:46:21 PM,41.774968098,-87.671377607,"(41.774968098, -87.671377607)"
12589794,JF109815,01/11/2022 04:30:00 PM,021XX W 47TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,931,9.0,15.0,61.0,07,1162945.0,1873484.0,2022,11/12/2022 03:46:21 PM,41.808485674,-87.677877147,"(41.808485674, -87.677877147)"
12592957,JF113581,01/15/2022 08:23:00 AM,047XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,922,9.0,15.0,58.0,06,1161164.0,1873304.0,2022,11/12/2022 03:46:21 PM,41.808028819,-87.684414463,"(41.808028819, -87.684414463)"
12844927,JF417264,09/30/2022 09:00:00 PM,087XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,424,4.0,10.0,46.0,08B,1199184.0,1847721.0,2022,11/12/2022 03:46:21 PM,41.736955209,-87.545828233,"(41.736955209, -87.545828233)"
12755849,JF311170,07/09/2022 01:32:00 PM,046XX S ASHLAND AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,924,9.0,15.0,61.0,18,1166456.0,1873814.0,2022,11/12/2022 03:46:21 PM,41.80931703,-87.664990166,"(41.80931703, -87.664990166)"
12852465,JF426419,10/08/2022 03:30:00 AM,0000X W DIVISION ST,0810,THEFT,OVER $500,STREET,False,False,1824,18.0,2.0,8.0,06,1175912.0,1908369.0,2022,11/12/2022 03:46:21 PM,41.903931334,-87.629268148,"(41.903931334, -87.629268148)"
12912961,JF498688,12/05/2022 09:55:00 AM,043XX W SHAKESPEARE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,2522,25.0,35.0,20.0,07,1147202.0,1913939.0,2022,12/12/2022 03:49:27 PM,41.919814156,-87.734584681,"(41.919814156, -87.734584681)"
12620284,JF147172,02/17/2022 08:12:00 AM,016XX W MAYPOLE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1224,12.0,27.0,28.0,11,1165328.0,1901107.0,2022,11/12/2022 03:46:21 PM,41.884235661,-87.668352326,"(41.884235661, -87.668352326)"
12855634,JF430205,10/11/2022 09:30:00 AM,010XX E 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,412,4.0,8.0,47.0,14,1184365.0,1847502.0,2022,11/12/2022 03:46:21 PM,41.736713524,-87.600126541,"(41.736713524, -87.600126541)"
12831321,JF401025,09/17/2022 12:00:00 PM,003XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1232,12.0,25.0,28.0,08B,1170146.0,1898669.0,2022,11/12/2022 03:46:21 PM,41.877441807,-87.650731367,"(41.877441807, -87.650731367)"
12804515,JF365153,08/21/2022 05:46:00 PM,022XX W ARTHUR AVE,3960,INTIMIDATION,INTIMIDATION,PARK PROPERTY,False,False,2412,24.0,50.0,2.0,08A,1160012.0,1943107.0,2022,11/12/2022 03:46:21 PM,41.999597617,-87.686709882,"(41.999597617, -87.686709882)"
26973,JF354755,08/13/2022 12:59:00 AM,052XX S HONORE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,932,9.0,16.0,61.0,01A,1164904.0,1869960.0,2022,09/18/2022 04:45:51 PM,41.798774176,-87.670791596,"(41.798774176, -87.670791596)"
12697874,JF241009,05/13/2022 04:15:00 PM,013XX W CHICAGO AVE,0810,THEFT,OVER $500,PARK PROPERTY,False,False,1213,12.0,27.0,24.0,06,1167336.0,1905474.0,2022,11/12/2022 03:46:21 PM,41.896176088,-87.660853065,"(41.896176088, -87.660853065)"
12773851,JF332589,07/26/2022 03:53:00 PM,121XX S WALLACE ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,RESIDENCE,False,True,523,5.0,34.0,53.0,20,1174500.0,1824401.0,2022,11/12/2022 03:46:21 PM,41.673545944,-87.63695294,"(41.673545944, -87.63695294)"
12905603,JF490035,11/28/2022 05:20:00 AM,032XX W 26TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1032,10.0,12.0,30.0,03,1155020.0,1886548.0,2022,12/05/2022 03:51:47 PM,41.84449713,-87.706594911,"(41.84449713, -87.706594911)"
12789519,JF350281,08/08/2022 09:00:00 PM,071XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,831,8.0,18.0,66.0,06,1158942.0,1857124.0,2022,11/12/2022 03:46:21 PM,41.763674397,-87.6930062,"(41.763674397, -87.6930062)"
12902275,JF486079,11/23/2022 10:43:00 PM,006XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,624,6.0,6.0,69.0,08B,1181965.0,1855430.0,2022,11/30/2022 03:48:00 PM,41.758524596,-87.608674667,"(41.758524596, -87.608674667)"
12857876,JF432863,09/03/2022 12:00:00 AM,042XX W NORTH AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2534,25.0,26.0,23.0,06,1147652.0,1910292.0,2022,11/12/2022 03:46:21 PM,41.909797796,-87.733025085,"(41.909797796, -87.733025085)"
12884001,JF464163,11/05/2022 11:30:00 PM,096XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2223,22.0,21.0,73.0,07,1171353.0,1840718.0,2022,11/12/2022 03:56:23 PM,41.718391575,-87.647996046,"(41.718391575, -87.647996046)"
12771364,JF329412,07/23/2022 03:42:00 PM,015XX N central ave,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,2531,25.0,29.0,25.0,06,1138712.0,1909741.0,2022,11/12/2022 03:46:21 PM,41.908452786,-87.765880756,"(41.908452786, -87.765880756)"
12590342,JF110374,01/11/2022 10:45:00 PM,118XX S PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,524,5.0,34.0,53.0,05,1172453.0,1826363.0,2022,11/12/2022 03:46:21 PM,41.678975147,-87.644387721,"(41.678975147, -87.644387721)"
12713463,JF259769,05/29/2022 09:30:00 AM,099XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,511,5.0,9.0,49.0,07,1177682.0,1838977.0,2022,11/12/2022 03:46:21 PM,41.713473447,-87.624867779,"(41.713473447, -87.624867779)"
12879744,JF458876,11/01/2022 02:06:00 AM,012XX S TRIPP AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1011,10.0,24.0,29.0,11,1148246.0,1894071.0,2022,11/12/2022 03:46:21 PM,41.865274154,-87.731261052,"(41.865274154, -87.731261052)"
12823677,JF391801,09/11/2022 01:34:00 AM,055XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1623,16.0,45.0,15.0,06,1138658.0,1931370.0,2022,11/12/2022 03:46:21 PM,41.967805972,-87.765552886,"(41.967805972, -87.765552886)"
12880299,JF458370,11/01/2022 04:00:00 PM,048XX N KIMBALL AVE,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1712,17.0,33.0,14.0,08B,1152845.0,1931851.0,2022,11/12/2022 03:46:21 PM,41.968856027,-87.713375273,"(41.968856027, -87.713375273)"
12621841,JF149107,02/19/2022 12:23:00 AM,039XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,17.0,35.0,14.0,14,1149058.0,1931603.0,2022,11/12/2022 03:46:21 PM,41.968249849,-87.727306531,"(41.968249849, -87.727306531)"
12826490,JF395191,08/19/2022 02:50:00 PM,056XX W GRAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2515,25.0,36.0,19.0,14,1138538.0,1913537.0,2022,11/12/2022 03:46:21 PM,41.918872604,-87.766427784,"(41.918872604, -87.766427784)"
12796547,JF359644,08/17/2022 12:14:00 AM,001XX W ADAMS ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,HOTEL / MOTEL,False,False,122,1.0,42.0,32.0,10,1175062.0,1899421.0,2022,11/12/2022 03:46:21 PM,41.879396635,-87.632658775,"(41.879396635, -87.632658775)"
12916372,JF502596,12/07/2022 12:27:00 AM,011XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,MEDICAL / DENTAL OFFICE,False,False,1212,12.0,1.0,24.0,05,1160202.0,1907455.0,2022,12/14/2022 03:49:33 PM,41.901762566,-87.687000001,"(41.901762566, -87.687000001)"
12912525,JF498295,12/04/2022 07:55:00 PM,022XX W JACKSON BLVD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1225,12.0,27.0,28.0,07,1161324.0,1898653.0,2022,12/11/2022 03:51:00 PM,41.877585867,-87.683123746,"(41.877585867, -87.683123746)"
12899637,JF483093,11/18/2022 09:53:00 PM,010XX N RUSH ST,0583,STALKING,CYBERSTALKING,RESTAURANT,False,False,1824,18.0,42.0,8.0,08A,1176265.0,1907589.0,2022,11/25/2022 03:51:33 PM,41.90178302,-87.627995064,"(41.90178302, -87.627995064)"
12866290,JF442856,10/15/2022 10:00:00 AM,012XX S KEELER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1011,10.0,24.0,29.0,06,1148578.0,1894106.0,2022,11/12/2022 03:46:21 PM,41.865363802,-87.730041355,"(41.865363802, -87.730041355)"
12687873,JF227561,05/02/2022 12:27:00 PM,044XX S CICERO AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,NURSING / RETIREMENT HOME,False,False,815,8.0,22.0,56.0,26,1145104.0,1874747.0,2022,11/12/2022 03:46:21 PM,41.812306287,-87.74328289,"(41.812306287, -87.74328289)"
12888101,JF469026,11/09/2022 08:00:00 PM,055XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,713,7.0,16.0,67.0,07,1168605.0,1867944.0,2022,11/16/2022 03:51:52 PM,41.793162961,-87.657277363,"(41.793162961, -87.657277363)"
12647457,JF178218,01/27/2022 08:00:00 AM,075XX N WESTERN AVE,1120,DECEPTIVE PRACTICE,FORGERY,DRUG STORE,False,False,2411,24.0,50.0,2.0,10,1159016.0,1949895.0,2022,11/12/2022 03:46:21 PM,42.018244679,-87.690186314,"(42.018244679, -87.690186314)"
12612671,JF137988,02/07/2022 07:30:00 AM,002XX N CLARK ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,122,1.0,42.0,32.0,06,1175500.0,1901787.0,2022,11/12/2022 03:46:21 PM,41.885879253,-87.630979425,"(41.885879253, -87.630979425)"
12749340,JF303169,07/02/2022 09:55:00 PM,019XX N HOYNE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,1434,14.0,32.0,22.0,15,1162043.0,1913104.0,2022,11/12/2022 03:46:21 PM,41.917225574,-87.680079757,"(41.917225574, -87.680079757)"
12585159,JF104079,01/04/2022 08:46:00 AM,059XX S HERMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,714,7.0,15.0,67.0,08A,1165697.0,1865293.0,2022,11/12/2022 03:46:21 PM,41.785950547,-87.668015939,"(41.785950547, -87.668015939)"
12654759,JF188649,03/27/2022 09:20:00 PM,048XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1712,17.0,39.0,14.0,08B,1149838.0,1931945.0,2022,11/12/2022 03:46:21 PM,41.969173145,-87.724429558,"(41.969173145, -87.724429558)"
12663064,JF198752,03/09/2022 05:36:00 PM,046XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,True,False,924,9.0,15.0,61.0,10,1166461.0,1873646.0,2022,11/12/2022 03:46:21 PM,41.808855912,-87.664976619,"(41.808855912, -87.664976619)"
12755547,JF310824,07/08/2022 08:00:00 PM,017XX N FRANCISCO AVE,0810,THEFT,OVER $500,STREET,False,False,1421,14.0,1.0,24.0,06,1156857.0,1911620.0,2022,11/12/2022 03:46:21 PM,41.913260175,-87.69917352,"(41.913260175, -87.69917352)"
12707085,JF252118,05/23/2022 01:25:00 AM,064XX N NEWLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1611,16.0,41.0,10.0,08B,1129120.0,1942839.0,2022,11/12/2022 03:46:21 PM,41.999446114,-87.800361559,"(41.999446114, -87.800361559)"
12745865,JF298953,06/29/2022 04:34:00 PM,089XX S CARPENTER ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,2222,22.0,21.0,73.0,15,1170883.0,1845514.0,2022,11/12/2022 03:46:21 PM,41.731562746,-87.649577958,"(41.731562746, -87.649577958)"
12599667,JF121546,01/23/2022 08:13:00 AM,006XX E 90TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,633,6.0,8.0,44.0,14,1182049.0,1845109.0,2022,11/12/2022 03:46:21 PM,41.730200685,-87.608685353,"(41.730200685, -87.608685353)"
12710053,JF255659,05/25/2022 12:00:00 AM,058XX N MOZART ST,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,2011,20.0,40.0,2.0,08B,1156298.0,1938473.0,2022,11/12/2022 03:46:21 PM,41.986957869,-87.700498748,"(41.986957869, -87.700498748)"
12879277,JF458275,11/01/2022 04:45:00 PM,086XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,423,4.0,7.0,46.0,14,1194662.0,1848146.0,2022,11/12/2022 03:46:21 PM,41.738233797,-87.562381157,"(41.738233797, -87.562381157)"
12761853,JF318530,07/01/2022 12:01:00 AM,001XX N MICHIGAN AVE,1120,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),False,False,111,1.0,42.0,32.0,10,1177276.0,1901405.0,2022,11/12/2022 03:46:21 PM,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
12913119,JF499005,12/03/2022 09:30:00 PM,110XX S NORMAL AVE,3960,INTIMIDATION,INTIMIDATION,APARTMENT,False,False,2233,22.0,34.0,49.0,08A,1174925.0,1831753.0,2022,12/10/2022 03:49:25 PM,41.693711542,-87.635179343,"(41.693711542, -87.635179343)"
12751936,JF306539,07/05/2022 02:30:00 PM,003XX E 120TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,532,5.0,9.0,53.0,07,1180260.0,1825120.0,2022,11/12/2022 03:46:21 PM,41.675389314,-87.615849016,"(41.675389314, -87.615849016)"
12793951,JF356723,08/14/2022 05:05:00 PM,013XX S AVERS AVE,2026,NARCOTICS,POSSESS - PCP,SIDEWALK,True,False,1011,10.0,24.0,29.0,18,1150922.0,1893602.0,2022,11/12/2022 03:46:21 PM,41.863935243,-87.721449563,"(41.863935243, -87.721449563)"
12621946,JF149258,02/19/2022 08:00:00 AM,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,423,4.0,10.0,46.0,08A,1197734.0,1844871.0,2022,11/12/2022 03:46:21 PM,41.729170867,-87.551235346,"(41.729170867, -87.551235346)"
12641421,JF172972,03/13/2022 09:00:00 PM,027XX W LAWRENCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2031,20.0,40.0,4.0,14,1157255.0,1931770.0,2022,11/12/2022 03:46:21 PM,41.968545047,-87.697161973,"(41.968545047, -87.697161973)"
12772918,JF331796,07/25/2022 10:00:00 PM,069XX S WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,322,3.0,6.0,69.0,06,1177924.0,1859020.0,2022,11/12/2022 03:46:21 PM,41.768468409,-87.623375911,"(41.768468409, -87.623375911)"
12817203,JF384203,09/05/2022 04:23:00 PM,012XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2534,25.0,37.0,23.0,08B,1147485.0,1907885.0,2022,11/12/2022 03:46:21 PM,41.903195947,-87.73370039,"(41.903195947, -87.73370039)"
12744307,JF297137,06/28/2022 06:30:00 AM,041XX S ELLIS AVE,0810,THEFT,OVER $500,STREET,False,False,214,2.0,4.0,36.0,06,1183565.0,1877392.0,2022,11/12/2022 03:46:21 PM,41.818753077,-87.602126318,"(41.818753077, -87.602126318)"
12838230,JF409163,09/21/2022 07:00:00 AM,054XX W CORTEZ ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1524,15.0,37.0,25.0,05,1139739.0,1906464.0,2022,11/12/2022 03:46:21 PM,41.899441606,-87.762188159,"(41.899441606, -87.762188159)"
12894669,JF476911,11/16/2022 12:00:00 PM,055XX W JACKSON BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1522,15.0,29.0,25.0,07,1139647.0,1898125.0,2022,11/23/2022 03:53:20 PM,41.876560022,-87.762729752,"(41.876560022, -87.762729752)"
12845685,JF418108,10/01/2022 03:08:00 PM,083XX S KOLIN AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,False,False,834,8.0,18.0,70.0,03,1148866.0,1848902.0,2022,11/12/2022 03:46:21 PM,41.741311689,-87.73014865,"(41.741311689, -87.73014865)"
12721470,JF269560,06/04/2022 08:30:00 PM,030XX S LOCK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,913,9.0,11.0,60.0,07,1167735.0,1884513.0,2022,11/12/2022 03:46:21 PM,41.838648797,-87.659991479,"(41.838648797, -87.659991479)"
12679464,JF218358,04/24/2022 12:00:00 PM,071XX S VINCENNES AVE,0880,THEFT,PURSE-SNATCHING,STREET,False,False,731,7.0,6.0,69.0,06,1176677.0,1857867.0,2022,11/12/2022 03:46:21 PM,41.765332603,-87.627981404,"(41.765332603, -87.627981404)"
12733975,JF284646,06/17/2022 05:00:00 PM,032XX S PRINCETON AVE,0810,THEFT,OVER $500,APARTMENT,False,False,915,9.0,11.0,34.0,06,1174816.0,1883445.0,2022,11/12/2022 03:46:21 PM,41.835562853,-87.634039803,"(41.835562853, -87.634039803)"
12906998,JF491115,11/28/2022 07:00:00 PM,022XX N SPAULDING AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1413,14.0,35.0,22.0,07,1153784.0,1914640.0,2022,12/05/2022 03:51:47 PM,41.921609108,-87.710382511,"(41.921609108, -87.710382511)"
12595224,JF116216,01/17/2022 12:00:00 AM,033XX N MELVINA AVE,0810,THEFT,OVER $500,STREET,False,False,1633,16.0,36.0,17.0,06,1134466.0,1921721.0,2022,11/12/2022 03:46:21 PM,41.941403325,-87.781195354,"(41.941403325, -87.781195354)"
12746765,JF300094,06/30/2022 03:13:00 PM,009XX N LONG AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1524,15.0,37.0,25.0,18,1140136.0,1905913.0,2022,11/12/2022 03:46:21 PM,41.897922334,-87.760743469,"(41.897922334, -87.760743469)"
12804699,JF369328,08/25/2022 12:55:00 AM,114XX S WATKINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2234,22.0,34.0,75.0,14,1166569.0,1828671.0,2022,11/12/2022 03:46:21 PM,41.685435793,-87.665860114,"(41.685435793, -87.665860114)"
12624267,JF152027,02/22/2022 12:56:00 AM,053XX S WOOD ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,932,9.0,16.0,61.0,04B,1165257.0,1869186.0,2022,11/12/2022 03:46:21 PM,41.796642753,-87.669518985,"(41.796642753, -87.669518985)"
12868833,JF445997,10/23/2022 01:45:00 PM,089XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,STREET,False,True,2222,22.0,21.0,73.0,06,1168564.0,1845472.0,2022,11/12/2022 03:46:21 PM,41.731497731,-87.658074565,"(41.731497731, -87.658074565)"
12786004,JF347131,08/06/2022 04:00:00 PM,096XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511,5.0,9.0,49.0,14,1179619.0,1841087.0,2022,11/12/2022 03:46:21 PM,41.719219606,-87.617709608,"(41.719219606, -87.617709608)"
12864271,JF440342,10/19/2022 10:00:00 AM,085XX S EXCHANGE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,True,423,4.0,10.0,46.0,26,1197295.0,1848919.0,2022,11/12/2022 03:46:21 PM,41.740289839,-87.552708981,"(41.740289839, -87.552708981)"
12654931,JF188828,03/27/2022 05:00:00 PM,053XX N LOTUS AVE,0810,THEFT,OVER $500,STREET,False,False,1623,16.0,45.0,11.0,06,1138847.0,1935345.0,2022,11/12/2022 03:46:21 PM,41.978710274,-87.764760935,"(41.978710274, -87.764760935)"
12660226,JF195139,03/26/2022 08:00:00 PM,014XX E 55TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,235,2.0,5.0,41.0,02,1186994.0,1868957.0,2022,11/12/2022 03:46:21 PM,41.795526092,-87.589815387,"(41.795526092, -87.589815387)"
12889324,JF470511,11/11/2022 08:30:00 AM,062XX N LINCOLN AVE,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,1711,17.0,50.0,13.0,06,1152477.0,1941288.0,2022,11/18/2022 03:50:41 PM,41.994758989,-87.7144777,"(41.994758989, -87.7144777)"
12671732,JF209043,04/15/2022 04:55:00 PM,088XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,632,6.0,8.0,44.0,04A,1183112.0,1846378.0,2022,11/12/2022 03:46:21 PM,41.733658343,-87.604751943,"(41.733658343, -87.604751943)"
12644863,JF176979,03/01/2022 12:10:00 AM,055XX N LINDER AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1623,16.0,45.0,11.0,26,1138524.0,1936561.0,2022,11/12/2022 03:46:21 PM,41.982052956,-87.765919175,"(41.982052956, -87.765919175)"
12896600,JF479261,11/18/2022 11:48:00 AM,078XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,621,6.0,17.0,71.0,08B,1171335.0,1852846.0,2022,11/25/2022 03:51:33 PM,41.751672881,-87.647708108,"(41.751672881, -87.647708108)"
12586236,JF105169,01/03/2022 07:30:00 PM,003XX E WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,114,1.0,42.0,32.0,07,1178588.0,1902530.0,2022,11/12/2022 03:46:21 PM,41.887848167,-87.619617084,"(41.887848167, -87.619617084)"
12717347,JF264456,06/01/2022 03:00:00 PM,029XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,133,1.0,3.0,35.0,08B,1176241.0,1885750.0,2022,11/12/2022 03:46:21 PM,41.841855999,-87.628741678,"(41.841855999, -87.628741678)"
12883009,JF462771,11/05/2022 12:40:00 AM,0000X N OAKLEY BLVD,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1223,12.0,27.0,28.0,03,1161080.0,1900219.0,2022,11/12/2022 03:56:23 PM,41.88188818,-87.683976145,"(41.88188818, -87.683976145)"
12695873,JF238430,05/11/2022 04:00:00 PM,053XX S SAWYER AVE,0560,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,822,8.0,14.0,63.0,08A,1155622.0,1868969.0,2022,11/12/2022 03:46:21 PM,41.796246012,-87.704857524,"(41.796246012, -87.704857524)"
12833830,JF404016,09/15/2022 11:40:00 AM,122XX S ELIZABETH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,524,5.0,34.0,53.0,06,1170213.0,1823634.0,2022,11/12/2022 03:46:21 PM,41.671535166,-87.652665929,"(41.671535166, -87.652665929)"
12831097,JF400732,09/18/2022 09:00:00 AM,060XX N DRAKE AVE,0810,THEFT,OVER $500,RESIDENCE,False,True,1711,17.0,50.0,13.0,06,1151620.0,1939946.0,2022,11/12/2022 03:46:21 PM,41.991093422,-87.717665654,"(41.991093422, -87.717665654)"
12684784,JF224629,04/29/2022 04:53:00 PM,064XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,312,3.0,20.0,42.0,14,1180029.0,1862350.0,2022,11/12/2022 03:46:21 PM,41.777558327,-87.615558249,"(41.777558327, -87.615558249)"
12794275,JF357044,08/15/2022 02:17:00 AM,077XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,611,6.0,17.0,71.0,08B,1165363.0,1853371.0,2022,11/12/2022 03:46:21 PM,41.753242065,-87.669577889,"(41.753242065, -87.669577889)"
12802380,JF366694,08/22/2022 09:00:00 PM,042XX W 25TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1013,10.0,22.0,30.0,14,1148637.0,1887052.0,2022,11/12/2022 03:46:21 PM,41.846005606,-87.730006718,"(41.846005606, -87.730006718)"
12680814,JF219887,04/22/2022 03:00:00 PM,033XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,912,9.0,12.0,59.0,08B,1164893.0,1882668.0,2022,11/12/2022 03:46:21 PM,41.833646591,-87.670472441,"(41.833646591, -87.670472441)"
12808663,JF373737,08/28/2022 02:36:00 PM,001XX E 79TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,623,6.0,6.0,44.0,04B,1178630.0,1852665.0,2022,11/12/2022 03:46:21 PM,41.751013563,-87.620980989,"(41.751013563, -87.620980989)"
12754323,JF309259,07/07/2022 06:09:00 PM,105XX S WALDEN PKWY,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,2212,22.0,19.0,72.0,26,1165482.0,1834731.0,2022,11/12/2022 03:46:21 PM,41.702088509,-87.669668456,"(41.702088509, -87.669668456)"
12895119,JF477419,11/16/2022 08:20:00 PM,046XX S DREXEL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,222,2.0,4.0,39.0,14,1183101.0,1874422.0,2022,11/23/2022 03:53:20 PM,41.810613999,-87.603920894,"(41.810613999, -87.603920894)"
12871872,JF449641,10/26/2022 04:05:00 AM,012XX N LAMON AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,2533,25.0,37.0,25.0,08B,1143469.0,1908012.0,2022,11/12/2022 03:46:21 PM,41.903620533,-87.748448968,"(41.903620533, -87.748448968)"
